Latitude,Longitude,cidade,estado
-23.12054664237504,-50.366478754482074,bandeirantes,PR
-25.149224311110153,-53.84280469198197,ceu azul,PR
-18.49013534608822,-40.33702944105815,boa esperanca,ES
-24.570080291719375,-52.77965586906906,campina da lagoa,PR
-22.11902559403004,-46.68509119857069,santo antonio do jardim,SP
-17.375771596096552,-49.29745742587786,primavera,SP
-15.007567499999961,-46.191323429997354,formoso,MG
-29.686490868974865,-51.23993996518581,portao,RS
-25.54772347095613,-49.891886499999984,porto amazonas,PR
-29.4968711046722,-52.537523081600135,sinimbu,RS
-22.487805584921244,-48.55526331011686,barra bonita,SP
-24.506912279317955,-48.80736275323618,apiai,SP
-22.42791502144476,-44.30652892169153,porto real,RJ
-11.380646767401284,-37.66072363211305,umbauba,SE
-29.30269830698511,-52.43051355808302,boqueirao do leao,RS
-19.87782068850796,-43.8500180338361,sabara,MG
-10.545290188292686,-55.11931167497944,terra nova do norte,MT
-22.285981594182807,-43.92127917327847,conservatoria,RJ
-24.31621532498078,-47.63550004114799,juquia,SP
-27.169427466064118,-51.52637698656652,joacaba,SC
-28.363983118750603,-54.93232018037186,sao luiz gonzaga,RS
-19.553319438885598,-54.04140223429611,camapua,MS
-20.070659986758624,-44.3205471257903,igarape,MG
-21.45773649047638,-48.384432305597755,santa ernestina,SP
-22.301932933338406,-44.821938579412205,itamonte,MG
-14.710284498182398,-47.52279241424625,sao joao d'alianca,GO
-18.14059699952258,-48.565907693900584,corumbaiba,GO
-23.047649967502437,-47.1538337594022,serra negra,SP
-26.42008052465234,-51.32023531957591,general carneiro,PR
-20.952232375750576,-42.00336869105999,porciuncula,RJ
-9.687719824986889,-56.57054639005761,paranaita,MT
-5.50851587190119,-47.465037917270635,imperatriz,MA
-14.124503058796765,-46.37489695217008,posse,GO
-5.732762794905591,-44.1542679293203,fortuna,MA
-19.955069241247276,-43.943871774301655,vermelho,MG
-27.52530319218419,-52.89527091252417,trindade do sul,RS
-22.613509648517507,-46.36246932158491,munhoz,MG
-17.57457927189825,-46.0729772451739,joao pinheiro,MG
-17.143591717066606,-43.76485851702395,bocaiuva,MG
-6.377417759780507,-37.82454619198356,brejo dos santos,PB
-15.071593225040385,-40.03778424999997,itororo,BA
-22.411114083293313,-49.4061305726436,duartina,SP
-28.788182499999955,-51.106835249999946,campestre da serra,RS
-7.0845646190793214,-35.354736272981796,cabedelo,PB
-8.977358555124047,-38.220786307244,petrolandia,PE
-19.466292937466996,-45.59988683675027,dores do indaia,MG
-4.232267452496514,-39.234229891322805,caridade,CE
-24.625932993210398,-54.230080057088564,pato bragado,PR
-21.03180467370743,-47.79890895178056,jardinopolis,SP
-25.1159107236915,-53.014804293999866,ibema,PR
-22.768668542548646,-46.225533474795,itapeva,MG
-25.69532819698999,-51.65211855611732,pinhao,PR
-22.18645104794865,-41.62119566755699,carapebus,RJ
-18.486088463909674,-49.991572552475304,inaciolandia,GO
-4.353603645467199,-50.075815115514274,novo repartimento,PA
-23.47288760611391,-52.086479393184334,paicandu,PR
-9.883309761804313,-54.77450168410701,guaranta do norte,MT
-28.127698929833496,-52.29606588097427,coxilha,RS
-8.46106304751488,-35.059561123334014,ipojuca,PE
-21.503246784074378,-50.32212732029359,brauna,SP
-6.3789463330891945,-39.24324219009851,iguatu,CE
-11.54638535748816,-41.16106282654169,morro do chapeu,BA
-13.194576062534956,-60.897685487772605,cerejeiras,RO
-23.622327607404046,-52.471719086938435,jussara,PR
-4.239635834932869,-42.29112061597303,barras,PI
-21.567011879267632,-51.34969717396876,irapuru,SP
-24.941616138688435,-54.10709702506344,diamante d'oeste,PR
-22.732236103355156,-48.59463393843821,aparecida de sao manuel,SP
-12.70186447375077,-60.198424565468194,vilhena,RO
-24.662321393228943,-50.57187935202752,sao pedro do ivai,PR
-8.56708574054155,-35.09152728200446,sirinhaem,PE
-15.36573824973296,-42.85261946258814,mato verde,MG
-19.096248220314052,-53.0412158993381,paraiso das aguas,MS
-11.016747631872859,-62.66225190458646,mirante da serra,RO
-21.474209527839726,-43.12800890249636,rio novo,MG
-23.39801732066573,-46.991245787255096,pirapora do bom jesus,SP
-17.93402913959867,-46.900931995436125,vazante,MG
-20.351541319319338,-41.2806917372785,conceicao do castelo,ES
-21.50892968729302,-51.43635043332178,junqueiropolis,SP
-7.858946044493919,-41.90901049784516,simplicio mendes,PI
-21.947583749999975,-44.15590619188683,bom jardim de minas,MG
-21.38671683939081,-51.57344605432167,tupi paulista,SP
-9.942058847997956,-36.54864451123102,sao sebastiao,AL
-6.21544521559156,-47.28665401289889,campestre do maranhao,MA
-33.42244997761195,-53.194634350068405,santa vitoria do palmar,RS
-25.749135421973612,-53.06838544643355,dois vizinhos,PR
-21.692270351690773,-42.38105449705582,pirapetinga,MG
-26.922998826042182,-49.790775336764995,witmarsum,SC
-3.7073259908590286,-39.57250035458419,itapaje,CE
-12.772527414710446,-38.400750934408066,simoes filho,BA
-7.845230660120093,-35.75825200594966,surubim,PE
-21.32331287194566,-42.45736106816902,laranjal,MG
-23.21040636126525,-52.24317485876182,nova esperanca,PR
-5.86054528795329,-39.25520331267818,deputado irapuan pinheiro,CE
-10.285218953184192,-37.018868042370045,aquidaba,SE
-30.08962449252195,-51.734270985995735,arroio dos ratos,RS
-15.121339623989842,-58.384151107235354,reserva do cabacal,MT
-3.638260004379101,-44.378758807468444,cantanhede,MA
-15.956638489797715,-41.46308370535105,cachoeira de pajeu,MG
-29.947230441830808,-52.37517338954659,rio pardo,RS
-11.796217885377164,-37.949473854706625,esplanada,BA
-22.514113998323843,-43.636254612996744,engenheiro paulo de frontin,RJ
-12.55998947730632,-51.66663070354751,bom jesus do araguaia,MT
-20.926182504648203,-42.83302377123177,sao geraldo,MG
-12.786514602476913,-38.21680660675909,catu de abrantes,BA
-16.264151769238982,-40.27842057585417,jacinto,MG
-22.382259939264834,-45.55448134181263,piranguinho,MG
-19.76008338964314,-42.06416022101432,piedade de caratinga,MG
-29.68126526671125,-51.32379082321529,capela de santana,RS
-20.075318723585113,-40.77948896209132,santa maria de jetiba,ES
-7.846065862223362,-35.24658931105883,carpina,PE
-19.787816685581866,-45.29518682533315,nova ponte,MG
-6.064693251663014,-35.26772265990867,sao jose de mipibu,RN
-20.251185162600766,-50.62376395657722,urania,SP
-28.783393804434425,-51.37403800232755,sao jose do ouro,RS
-9.29378698394344,-35.59193566210844,sao luis do quitunde,AL
-19.098602647294722,-40.8239368552106,pancas,ES
-21.45362080709919,-43.55188375311434,santos dumont,MG
-20.391074509037637,-46.795986668809284,delfinopolis,MG
-25.10388452724672,-54.22095160975482,missal,PR
-20.669654792168465,-50.56326385985054,auriflama,SP
-23.27415975,-48.06411366937438,quadra,SP
-25.44707753567807,-52.94372215659867,quedas do iguacu,PR
-24.139262176036112,-54.23979424999998,guaira,PR
-13.817835221019232,-48.56732224361892,campinacu,GO
-7.03932377891072,-39.3235549703911,caririacu,CE
-20.165365384907137,-42.96868974114916,dom silverio,MG
-20.99127396548707,-41.64388072082663,sao jose do calcado,ES
-11.564426447051385,-42.11517065701079,ibipeba,BA
-5.650236609372187,-48.1157275597612,araguatins,TO
-19.922116633861723,-45.166365405163695,araujos,MG
-16.539173643160147,-46.1055346044392,bonfinopolis de minas,MG
-5.6639349080425765,-36.608295029653085,angicos,RN
-28.50783509014089,-55.3437266614915,santo antonio das missoes,RS
-4.973303125069562,-39.0164690769107,quixada,CE
-27.355324959532894,-53.55638250914274,palmitinho,RS
-21.186051053641446,-41.02613610866163,presidente kennedy,ES
-22.124623552548414,-47.66112954277473,analandia,SP
-20.540005416668745,-49.31899956193482,nova granada,SP
-24.44635490311056,-54.18101173543411,mercedes,PR
-18.72354788478005,-49.16124354617973,canapolis,MG
-30.66328284454714,-51.39729716828126,tapes,RS
-25.870072865726506,-52.960161735541206,vere,PR
-6.888041646731475,-51.98088910328971,sao felix do xingu,PA
-11.916045581854561,-49.17071931098785,cariri do tocantins,TO
-8.44427646751793,-40.767247469174485,dormentes,PE
-19.972161893086124,-41.40827273528522,mutum,MG
-10.732908103146148,-52.699758089694555,sao jose do xingu,MT
-22.414333021293377,-44.26586431879366,quatis,RJ
-19.7643904381879,-42.03529044827094,caratinga,MG
-23.417403109243857,-48.79797189092867,paranapanema,SP
-30.023972563630203,-50.18001345648092,tramandai,RS
-20.720894831391817,-46.27701466939648,sao jose da barra,MG
-22.61122714504928,-46.0649127107243,cambui,MG
-21.982628478987387,-48.805076755633166,itaju,SP
-9.961720014774382,-42.51306739086863,pilao arcado,BA
-19.607316147099667,-42.7322316529594,jaguaracu,MG
-15.058210205447454,-48.16049482608962,mimoso de goias,GO
-19.28164118489106,-54.623087929885706,sao gabriel do oeste,MS
-6.2436327592610255,-38.91518752770503,oros,CE
-15.467481446598237,-58.346610504451476,araputanga,MT
-5.623813648429143,-35.41466586496614,ceara-mirim,RN
-23.478552747221237,-52.696420819474206,indianopolis,PR
-13.766337627155607,-39.66131116819716,candeias,BA
-3.7085390943086667,-38.727948742047225,caucaia,CE
-11.509035857999324,-38.151707690322695,crisopolis,BA
-29.33467741796428,-54.06627143567244,quevedos,RS
-15.147151193442852,-50.50441866707189,araguapaz,GO
-22.273315704444382,-46.95026326085186,estiva gerbi,SP
-20.728103525151784,-47.75312751466024,nuporanga,SP
-18.783477395234133,-42.36711604517505,sardoa,MG
-18.412670873520128,-52.618713509601704,chapadao do ceu,GO
-25.443451499999973,-54.40861695331144,santa terezinha de itaipu,PR
-14.479886893006606,-42.22642859739475,cacule,BA
-23.614912971186932,-52.08029021606876,floresta,PR
-17.077128773746775,-40.715302221363906,machacalis,MG
-15.400832607920421,-39.4945867068424,camacan,BA
-22.90506187718306,-45.29936900065139,roseira,SP
-26.353423008105437,-49.90904562521986,itaiopolis,SC
-15.104794339610745,-57.341803328561326,barra do bugres,MT
-6.767266593378708,-38.22832642239771,sousa,PB
-20.84795725071392,-51.53927760490275,castilho,SP
-21.045918573943396,-49.36160975785456,potirendaba,SP
-19.294610346034464,-41.98580217011682,tarumirim,MG
-22.516170765493918,-43.74353059712001,mendes,RJ
-15.495643855404293,-55.51209244573705,campo verde,MT
-22.187928788326538,-42.39477626802429,bom jardim,RJ
-24.288752523212786,-51.634651178427234,ivaipora,PR
-6.772154573886888,-36.73629212632726,santana do serido,RN
-20.763322113744458,-40.83119886790824,iconha,ES
-8.243752428806257,-49.40903961470522,conceicao do araguaia,PA
-23.305878389091735,-50.309782661597325,abatia,PR
-12.406037136072289,-38.73349477729808,amelia rodrigues,BA
-21.322970531967904,-48.63110939340591,candido rodrigues,SP
-25.95701617184274,-52.63881128404098,coronel vivida,PR
-8.11437452956989,-35.30675881121728,vitoria de santo antao,PE
-5.823806150301517,-35.552830968995934,ielmo marinho,RN
-20.480534710658734,-49.775312373102864,cosmorama,SP
-29.38450050208798,-51.979306098339066,arroio do meio,RS
-4.119733193320725,-45.72167375349699,santa luzia,MA
-11.127914159165968,-62.37152407691664,urupa,RO
-1.5443840012017747,-49.627208232271755,sao sebastiao da boa vista,PA
-12.975195652722581,-39.395097559390315,varzedo,BA
-16.41068166375727,-51.84037582641909,piranhas,GO
-15.924989880744615,-48.81194937154366,corumba de goias,GO
-22.843908748820716,-47.67946478296247,saltinho,SP
-11.722908941186642,-46.82109616876295,dianopolis,TO
-22.195695438872566,-51.35663746165198,espigao,SP
-21.624720664788168,-50.860409461789224,salmourao,SP
-5.073326193305701,-37.951298344155035,quixere,CE
-7.0158470393044885,-35.86707178576675,esperanca,PB
-22.075977581917716,-48.73612235697978,bariri,SP
-9.885143287830635,-36.826007062522876,girau do ponciano,AL
-5.44577721839429,-47.40501453439092,joao lisboa,MA
-22.748369594180023,-51.379378863185806,porecatu,PR
-21.78531007009758,-43.850953310324826,lima duarte,MG
-17.887941279272788,-42.13569214100721,malacacheta,MG
-17.286466115330114,-40.62253241185215,umburatiba,MG
-20.385053591012124,-42.25108973750972,santa margarida,MG
-25.886944329356233,-50.4101734778411,sao mateus do sul,PR
-22.674165396755352,-44.44133010961278,arapei,SP
-21.48615624259429,-49.96976554595139,avanhandava,SP
-26.45213279999024,-52.828867308579404,novo horizonte,SC
-22.800452019672402,-46.098858957643245,camanducaia,MG
-21.018797018582934,-48.77620705796045,paraiso,SP
-21.134347751843595,-42.60319283955576,mirai,MG
-23.428369230368236,-50.365460176617034,ribeirao do pinhal,PR
-5.642128043256177,-37.260626351046795,upanema,RN
-21.59005033048028,-49.92616970220305,promissao,SP
-19.039288685393224,-41.38891016552762,conselheiro pena,MG
-3.3391993790712347,-40.64139325307952,uruoca,CE
-21.83718434153222,-46.902339796024805,vargem grande do sul,SP
-22.280652442105886,-48.12646078827622,brotas,SP
-19.64012906449738,-47.32033988506936,sao joao batista do gloria,MG
-16.088484598931778,-48.507392227553225,alexania,GO
-24.409804620652928,-52.883549082344125,juranda,PR
-23.385964004393813,-49.50848824365126,fartura,SP
-20.03489127673128,-44.42776518468463,mateus leme,MG
-15.152878217376877,-42.868775836259076,monte azul,MG
-7.913355514087324,-36.247189897066846,santa cruz do capibaribe,PE
-5.858611728935017,-35.34962116729214,macaiba,RN
-22.24808597261932,-50.69886879047945,quata,SP
-22.42838278868985,-52.27586892796437,teodoro sampaio,SP
-6.155310175913396,-37.76775467599433,almino afonso,RN
-19.60426934400567,-42.29887451014574,vargem alegre,MG
-32.22174708463227,-53.028542378811615,arroio grande,RS
-19.481673222218383,-43.83393349344635,jaboticatubas,MG
-6.688563303037181,-36.659203780239395,parelhas,RN
-24.188910853239225,-52.68736571698068,alto alegre do iguacu,PR
-23.491378465466624,-49.940320093181896,joaquim tavora,PR
-22.29761998904641,-53.266953142363306,bataypora,MS
-27.167447243008844,-48.510453405087496,bombinhas,SC
-21.267397497349727,-48.68668725705556,fernando prestes,SP
-9.506991536750785,-35.82610680263899,rio largo,AL
-10.695644034149606,-37.426878598389536,itabaiana,SE
-28.605813380369653,-49.43162877240728,sideropolis,SC
-12.080347693112603,-41.09632652456343,utinga,BA
-4.651989079778277,-48.20872864225953,rondon do para,PA
-22.28034514992882,-51.96796210101196,mirante do paranapanema,SP
-22.15358844563508,-50.09263031887423,oriente,SP
-22.764763749912788,-45.78968738999337,sapucai-mirim,MG
-27.45563113276679,-53.934051514461835,tres passos,RS
-4.106983351758981,-38.49559948350743,horizonte,CE
-22.559743209214755,-42.39840740255805,silva jardim,RJ
-8.364875871607932,-36.56147760750118,sanharo,PE
-24.52348058646738,-48.10914449212059,eldorado,SP
-3.1317886291397716,-58.431686830492836,itacoatiara,AM
-17.403910168313104,-50.35019019136763,acreuna,GO
-7.249097253179654,-39.402212578929095,crato,CE
-11.737298165389152,-61.12420515043451,pimenta bueno,RO
-5.621607875732099,-47.66912075657466,sitio novo do tocantins,TO
-27.407832830003798,-51.77528713378968,ipira,SC
-22.13652596984389,-42.764181919319114,sao jose do vale do rio preto,RJ
-18.034042136461157,-45.62287483017856,varzea da palma,MG
-18.973571859153356,-40.49722408319566,sao gabriel da palha,ES
-22.634161107455675,-47.049288808133824,holambra,SP
-14.213071970570255,-39.52464424910718,ubata,BA
-9.451208581887236,-36.387711825813625,mar vermelho,AL
-27.368081382345572,-48.56223447177322,governador celso ramos,SC
-15.886641758934438,-40.56230840827548,bandeira,MG
-18.059363521858884,-42.513907030953504,turmalina,MG
-11.252101404684792,-56.60549590733183,tabapora,MT
-29.73939882602999,-52.97171574999998,novo cabrais,RS
-7.932001523682939,-36.08583437489521,taquaritinga do norte,PE
-20.584180499999974,-41.21013580793308,castelo,ES
-21.996781940156033,-49.450494860438305,pirajui,SP
-27.60008063133965,-51.02919026949848,abdon batista,SC
-33.68803182832569,-53.46367242189844,chui,RS
-12.547596183933631,-39.24538765048762,teolandia,BA
-15.993388628278607,-43.976621533546606,sao joao da ponte,MG
-19.890900350022243,-45.204158723663696,santo antonio do monte,MG
-30.81257807980778,-53.90023099526897,lavras do sul,RS
-18.918326044311705,-40.07141009742592,jaguare,ES
-27.074428646695395,-53.2498608005736,caibi,SC
-23.007980166466766,-47.86041786106762,laranjal paulista,SP
-22.950127844757493,-42.12230705603909,arraial do cabo,RJ
-7.288183760080227,-37.08849887395265,desterro,PB
-4.1741277487476856,-38.45383973130732,pacajus,CE
-2.2881451546833067,-45.26785585773668,santa helena,MA
-22.821575738679165,-50.442463018412596,candido mota,SP
-29.0979765,-49.63928380113069,sombrio,SC
-14.796156186414384,-50.56110347539868,mozarlandia,GO
-21.99543229374236,-41.94503983809177,santa maria madalena,RJ
-24.8272425726828,-48.48727484970538,barra do turvo,SP
-20.725215665728925,-41.13459491271604,itaoca,ES
-24.9194751751577,-50.093487830117766,carambei,PR
-3.7669739999999745,-47.512394780979164,ulianopolis,PA
-17.208482043946567,-44.377123426869645,jequitai,MG
-21.336427438319106,-47.74486935742441,cravinhos,SP
-20.245620556910367,-50.692025065865536,santa salete,SP
-21.877254898975018,-46.413202104695245,caldas,MG
-26.092626811543717,-48.61310630393634,itapoa,SC
-17.761405016759774,-40.240930150124235,serra dos aimores,MG
-6.864416186924908,-36.354205764532594,cubati,PB
-22.000863509830243,-54.753309949546306,itapora,MS
-20.623699427382185,-44.3769310759424,macuco de minas,MG
-20.0290675894184,-42.33325861819484,raul soares,MG
-21.361458667828806,-46.939730066967385,arceburgo,MG
